更新日期,#genre#
CCTV6,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-6H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路34
CCTV6,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv6.flv$IPV4•线路35
CCTV6,http://php.cqshushu.ggff.net/jzb.php?id=cctv6&公众号【医工学习日志】$IPV4•线路36
CCTV6,http://111.43.126.240:9003/hls/19/index.m3u8$IPV4•线路37
CCTV6,https://iptv.catvod.com/live.php?id=CCTV6$IPV4•线路38
CCTV7,http://live2.rxip.sc96655.com/live/CCTV-7H265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=10bd15e08aa7c4de538b767ae2618279a6213e3e$IPV4•线路1
CCTV7,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvNy9pbmRleC5tM3U4$IPV4•线路2
CCTV7,http://sh.lnott.top:880/dx07.m3u8$IPV4•线路3
CCTV7,http://218.206.221.78:90/hls/7/index.m3u8$IPV4•线路4
CCTV7,http://go.bkpcp.top/mg/cctv7$IPV4•线路5
CCTV7,http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub$IPV4•线路6
CCTV7,http://b.tvbox6.icu/tv/ysp.php?id=8$IPV4•线路7
CCTV7,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7$IPV4•线路8
CCTV7,http://m.061899.xyz/mg/cctv7$IPV4•线路9
CCTV7,https://smt.858.qzz.io/Smart.php?id=cctv7$IPV4•线路10
CCTV7,http://120.202.94.181:9446/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路11
CCTV7,http://148.135.93.213/live.php?id=CCTV7$IPV4•线路12
CCTV7,http://58.57.40.22:9901/tsfile/live/1007_1.m3u8$IPV4•线路13
CCTV7,http://117.69.43.137:4022/rtp/238.1.78.239:7784$IPV4•线路14
CCTV7,http://14.117.233.31:8688/rtp/239.77.0.138:5146$IPV4•线路15
CCTV7,http://14.117.233.31:8688/rtp/239.77.1.159:5146$IPV4•线路16
CCTV7,http://14.117.233.31:8688/rtp/239.77.1.167:5146$IPV4•线路17
CCTV7,http://171.213.234.216:8089/rtp/239.93.1.67:5140$IPV4•线路18
CCTV7,http://183.160.35.31:4022/rtp/238.1.78.239:7784$IPV4•线路19
CCTV7,http://23.237.228.134/live5/CCTV7.m3u8$IPV4•线路20
CCTV7,http://27.41.245.32:801/hls/7/index.m3u8$IPV4•线路21
CCTV7,http://gfr.x3322.net:9901/tsfile/live/1072_1.m3u8$IPV4•线路22
CCTV7,http://120.238.94.10:9901/tsfile/live/1025_1.m3u8$IPV4•线路23
CCTV7,http://120.211.62.180:8000/hls/7/index.m3u8$IPV4•线路24
CCTV7,http://iptv.huuc.edu.cn/hls/cctv7hd.m3u8$IPV4•线路25
CCTV7,http://175.8.28.207:9999/tsfile/live/0007_1.m3u8$IPV4•线路26
CCTV7,https://www.wmviv.com/iptv/bc2t.php?id=cctv7$IPV4•线路27
CCTV7,http://112.27.235.94:8000/hls/8/index.m3u8$IPV4•线路28
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221225701/index.m3u8$IPV4•线路29
CCTV7,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=cctv7$IPV4•线路30
CCTV7,http://106.53.99.30/tv/migu.php?id=cctv7$IPV4•线路31
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221226143/index.m3u8$IPV4•线路32
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221226137/index.m3u8$IPV4•线路33
CCTV7,http://171.213.146.1:8188/rtp/239.93.1.67:5140$IPV4•线路34
CCTV7,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-7H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路35
CCTV7,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv7.flv$IPV4•线路36
CCTV7,http://php.cqshushu.ggff.net/jzb.php?id=cctv7&公众号【医工学习日志】$IPV4•线路37
CCTV7,http://111.43.126.240:9003/hls/20/index.m3u8$IPV4•线路38
CCTV7,https://iptv.catvod.com/live.php?id=CCTV7$IPV4•线路39
CCTV8,http://live2.rxip.sc96655.com/live/CCTV-8H265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=10bd15e08aa7c4de538b767ae2618279a6213e3e$IPV4•线路1
CCTV8,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvOC9pbmRleC5tM3U4$IPV4•线路2
CCTV8,http://sh.lnott.top:880/dx08.m3u8$IPV4•线路3
CCTV8,http://218.206.221.78:90/hls/8/index.m3u8$IPV4•线路4
CCTV8,http://go.bkpcp.top/mg/cctv8$IPV4•线路5
CCTV8,http://38.75.136.137:98/gslb/dsdqpub/cctv8hd.m3u8?auth=testpub$IPV4•线路6
CCTV8,http://b.tvbox6.icu/tv/ysp.php?id=9$IPV4•线路7
CCTV8,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8$IPV4•线路8
CCTV8,http://m.061899.xyz/mg/cctv8$IPV4•线路9
CCTV8,https://smt.858.qzz.io/Smart.php?id=cctv8hd$IPV4•线路10
CCTV8,http://120.202.94.181:9446/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路11
CCTV8,http://101.35.240.114:88/live.php?id=CCTV8$IPV4•线路12
CCTV8,http://58.57.40.22:9901/tsfile/live/1008_1.m3u8$IPV4•线路13
CCTV8,http://117.69.43.137:4022/rtp/238.1.78.173:7256$IPV4•线路14
CCTV8,http://14.117.233.31:8688/rtp/239.77.0.172:5146$IPV4•线路15
CCTV8,http://14.117.233.31:8688/rtp/239.77.0.181:5146$IPV4•线路16
CCTV8,http://171.213.234.216:8089/rtp/239.93.42.39:5140$IPV4•线路17
CCTV8,http://183.160.35.31:4022/rtp/238.1.78.173:7256$IPV4•线路18
CCTV8,http://27.41.245.32:801/hls/8/index.m3u8$IPV4•线路19
CCTV8,http://120.238.94.10:9901/tsfile/live/1026_1.m3u8$IPV4•线路20
CCTV8,http://218.3.138.25:1111/tsfile/live/1007_1.m3u8$IPV4•线路21
CCTV8,http://183.11.239.36:808/hls/96/index.m3u8$IPV4•线路22
CCTV8,http://www.dsk.cc/php/bfgd.php?id=cctv8&m.m3u8$IPV4•线路23
CCTV8,http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8$IPV4•线路24
CCTV8,http://175.8.28.207:9999/tsfile/live/0008_1.m3u8$IPV4•线路25
CCTV8,https://www.wmviv.com/iptv/bc2t.php?id=cctv8$IPV4•线路26
CCTV8,http://112.27.235.94:8000/hls/9/index.m3u8$IPV4•线路27
CCTV8,https://zby.130519.xyz/PLTV/11/224/3221225736/index.m3u8$IPV4•线路28
CCTV8,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=cctv8$IPV4•线路29
CCTV8,https://stream1.freetv.fun/cctv8-21.m3u8$IPV4•线路30
CCTV8,http://106.53.99.30/tv/migu.php?id=cctv8$IPV4•线路31
CCTV8,http://107.150.32.90:82/live/cctv8.m3u8?jsbt=1760967081&jsbk=8cc0d3ff571828220efa0c20ec5d12dc$IPV4•线路32
CCTV8,https://zby.130519.xyz/PLTV/11/224/3221226167/index.m3u8$IPV4•线路33
CCTV8,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-8H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路34
CCTV8,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv8.flv$IPV4•线路35
CCTV8,http://php.cqshushu.ggff.net/jzb.php?id=cctv8&公众号【医工学习日志】$IPV4•线路36
CCTV8,http://111.43.126.240:9003/hls/21/index.m3u8$IPV4•线路37
CCTV8,https://iptv.catvod.com/live.php?id=CCTV8$IPV4•线路38
CCTV9,http://live2.rxip.sc96655.com/live/CCTV-9H265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=10bd15e08aa7c4de538b767ae2618279a6213e3e$IPV4•线路1
CCTV9,http://sh.lnott.top:880/dx09.m3u8$IPV4•线路2
CCTV9,http://218.206.221.78:90/hls/9/index.m3u8$IPV4•线路3
CCTV9,http://go.bkpcp.top/mg/cctv9$IPV4•线路4
CCTV9,http://38.75.136.137:98/gslb/dsdqpub/cctv9hd.m3u8?auth=testpub$IPV4•线路5
CCTV9,http://b.tvbox6.icu/tv/ysp.php?id=10$IPV4•线路6
CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9$IPV4•线路7
CCTV9,http://m.061899.xyz/mg/cctv9$IPV4•线路8
CCTV9,https://smt.858.qzz.io/Smart.php?id=cctv9hd$IPV4•线路9
CCTV9,http://120.202.94.181:9446/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路10
CCTV9,http://148.135.93.213/live.php?id=CCTV9$IPV4•线路11
CCTV9,http://58.57.40.22:9901/tsfile/live/1009_1.m3u8$IPV4•线路12
CCTV9,http://117.69.43.137:4022/rtp/238.1.78.240:7792$IPV4•线路13
CCTV9,http://14.117.233.31:8688/rtp/239.77.0.135:5146$IPV4•线路14
CCTV9,http://14.117.233.31:8688/rtp/239.77.1.160:5146$IPV4•线路15
CCTV9,http://14.117.233.31:8688/rtp/239.77.1.168:5146$IPV4•线路16
CCTV9,http://171.213.234.216:8089/rtp/239.93.1.24:5140$IPV4•线路17
CCTV9,http://183.160.35.31:4022/rtp/238.1.78.240:7792$IPV4•线路18
CCTV9,http://23.237.228.134/live5/CCTV9.m3u8$IPV4•线路19
CCTV9,http://27.41.245.32:801/hls/9/index.m3u8$IPV4•线路20
CCTV9,http://120.238.94.10:9901/tsfile/live/1027_1.m3u8$IPV4•线路21
CCTV9,http://112.46.85.60:8009/hls/509/index.m3u8$IPV4•线路22
CCTV9,http://120.211.62.180:8000/hls/9/index.m3u8$IPV4•线路23
CCTV9,http://iptv.huuc.edu.cn/hls/cctv9hd.m3u8$IPV4•线路24
CCTV9,http://175.8.28.207:9999/tsfile/live/0009_1.m3u8$IPV4•线路25
CCTV9,https://www.wmviv.com/iptv/bc2t.php?id=cctv9$IPV4•线路26
CCTV9,http://112.27.235.94:8000/hls/10/index.m3u8$IPV4•线路27
CCTV9,http://p.ytelc.com/169l/0/cctv.php?id=cctv9$IPV4•线路28
CCTV9,https://stream1.freetv.fun/cctv9-43.m3u8$IPV4•线路29
CCTV9,http://106.53.99.30/tv/migu.php?id=cctv9$IPV4•线路30
CCTV9,http://204.12.198.178:82/live/cctv9.m3u8?jsbt=1760967130&jsbk=c4a02fc0c93ae3e2149d58578d35b704$IPV4•线路31
CCTV9,http://171.213.200.162:4022/rtp/239.93.1.24:5140$IPV4•线路32
CCTV9,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-9H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路33
CCTV9,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv9.flv$IPV4•线路34
CCTV9,http://php.cqshushu.ggff.net/jzb.php?id=cctv9&公众号【医工学习日志】$IPV4•线路35
CCTV9,http://111.43.126.240:9003/hls/22/index.m3u8$IPV4•线路36
CCTV9,https://iptv.catvod.com/live.php?id=CCTV9$IPV4•线路37
CCTV10,http://live2.rxip.sc96655.com/live/CCTV-10H265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=10bd15e08aa7c4de538b767ae2618279a6213e3e$IPV4•线路1
CCTV10,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvOS9pbmRleC5tM3U4$IPV4•线路2
CCTV10,http://sh.lnott.top:880/dx10.m3u8$IPV4•线路3
CCTV10,http://218.206.221.78:90/hls/10/index.m3u8$IPV4•线路4
CCTV10,http://go.bkpcp.top/mg/cctv10$IPV4•线路5
CCTV10,http://b.tvbox6.icu/tv/ysp.php?id=11$IPV4•线路6
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10$IPV4•线路7
CCTV10,http://m.061899.xyz/mg/cctv10$IPV4•线路8
CCTV10,https://smt.858.qzz.io/Smart.php?id=cctv10hd$IPV4•线路9
CCTV10,http://120.202.94.181:9446/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路10
CCTV10,http://101.35.240.114:88/live.php?id=CCTV10$IPV4•线路11
CCTV10,http://58.57.40.22:9901/tsfile/live/1010_1.m3u8$IPV4•线路12
CCTV10,http://117.69.43.137:4022/rtp/238.1.78.241:7800$IPV4•线路13
CCTV10,http://14.117.233.31:8688/rtp/239.77.0.134:5146$IPV4•线路14
CCTV10,http://14.117.233.31:8688/rtp/239.77.1.113:5146$IPV4•线路15
CCTV10,http://14.117.233.31:8688/rtp/239.77.1.169:5146$IPV4•线路16
CCTV10,http://171.213.234.216:8089/rtp/239.93.1.28:5140$IPV4•线路17
CCTV10,http://183.160.35.31:4022/rtp/238.1.78.241:7800$IPV4•线路18
CCTV10,http://23.237.228.134/live5/CCTV10.m3u8$IPV4•线路19
CCTV10,http://27.41.245.32:801/hls/10/index.m3u8$IPV4•线路20
CCTV10,http://120.211.62.180:8000/hls/10/index.m3u8$IPV4•线路21
CCTV10,http://120.238.94.10:9901/tsfile/live/1028_1.m3u8$IPV4•线路22
CCTV10,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8$IPV4•线路23
CCTV10,http://175.8.28.207:9999/tsfile/live/0010_1.m3u8$IPV4•线路24
CCTV10,https://www.wmviv.com/iptv/bc2t.php?id=cctv10$IPV4•线路25
CCTV10,http://112.27.235.94:8000/hls/11/index.m3u8$IPV4•线路26
CCTV10,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8$IPV4•线路27
CCTV10,http://mgsp-ali2.live.miguvideo.com:8088/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=20251104100047fcb98e172c7d4514aba54042a02bbc53&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20251104100047&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=106.13.250.88&SecurityKey=20251104100047&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&encrypt=7e89e487ad23adf0622bdea777a245b1$IPV4•线路28
CCTV10,http://106.53.99.30/tv/migu.php?id=cctv10$IPV4•线路29
CCTV10,http://204.12.198.178:82/live/cctv10.m3u8?jsbt=1760967177&jsbk=83d22b0b28cd606e48b7f41efcd42b11$IPV4•线路30
CCTV10,https://zby.130519.xyz/PLTV/11/224/3221226169/index.m3u8$IPV4•线路31
CCTV10,http://171.213.200.162:4022/rtp/239.93.1.28:5140$IPV4•线路32
CCTV10,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-10H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路33
CCTV10,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv10.flv$IPV4•线路34
CCTV10,http://php.cqshushu.ggff.net/jzb.php?id=cctv10&公众号【医工学习日志】$IPV4•线路35
CCTV10,http://111.43.126.240:9003/hls/23/index.m3u8$IPV4•线路36
CCTV10,https://iptv.catvod.com/live.php?id=CCTV10$IPV4•线路37
CCTV11,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTAvaW5kZXgubTN1OA==$IPV4•线路1
CCTV11,http://sh.lnott.top:880/dx11.m3u8$IPV4•线路2
CCTV11,http://218.206.221.78:90/hls/11/index.m3u8$IPV4•线路3
CCTV11,http://go.bkpcp.top/mg/cctv11$IPV4•线路4
CCTV11,http://b.tvbox6.icu/tv/ysp.php?id=12$IPV4•线路5
CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11$IPV4•线路6
CCTV11,http://m.061899.xyz/mg/cctv11$IPV4•线路7
CCTV11,https://smt.858.qzz.io/Smart.php?id=cctv11$IPV4•线路8
CCTV11,http://120.202.94.181:9446/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路9
CCTV11,http://148.135.93.213/live.php?id=CCTV11$IPV4•线路10
CCTV11,http://58.57.40.22:9901/tsfile/live/1011_1.m3u8$IPV4•线路11
CCTV11,http://117.69.43.137:4022/rtp/238.1.78.206:7502$IPV4•线路12
CCTV11,http://14.117.233.31:8688/rtp/239.77.1.238:5146$IPV4•线路13
CCTV11,http://171.213.234.216:8089/rtp/239.93.0.102:5140$IPV4•线路14
CCTV11,http://183.160.35.31:4022/rtp/238.1.78.206:7502$IPV4•线路15
CCTV11,http://69.30.246.194/live/cctv11.m3u8$IPV4•线路16
CCTV11,http://120.238.94.10:9901/tsfile/live/1029_1.m3u8$IPV4•线路17
CCTV11,http://120.211.62.180:8000/hls/11/index.m3u8$IPV4•线路18
CCTV11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8$IPV4•线路19
CCTV11,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8$IPV4•线路20
CCTV11,http://175.8.28.207:9999/tsfile/live/0011_1.m3u8$IPV4•线路21
CCTV11,https://www.wmviv.com/iptv/bc2t.php?id=cctv11$IPV4•线路22
CCTV11,http://112.27.235.94:8000/hls/12/index.m3u8$IPV4•线路23
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8$IPV4•线路24
CCTV11,http://www.kaniptv.cn/mk.php?ip=123.121.0.32:8014&id=cctv11$IPV4•线路25
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226145/index.m3u8$IPV4•线路26
CCTV11,http://106.53.99.30/tv/migu.php?id=cctv11$IPV4•线路27
CCTV11,http://198.204.230.114:82/live/cctv11.m3u8?jsbt=1760967211&jsbk=8b9142b24da82984cfb26b7535abcdc7$IPV4•线路28
CCTV11,http://171.213.222.181:8188/rtp/239.93.0.102:5140$IPV4•线路29
CCTV11,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-11-H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路30
CCTV11,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv11.flv$IPV4•线路31
CCTV11,http://php.cqshushu.ggff.net/jzb.php?id=cctv11&公众号【医工学习日志】$IPV4•线路32
CCTV11,http://111.43.126.240:9003/hls/24/index.m3u8$IPV4•线路33
CCTV11,https://iptv.catvod.com/live.php?id=CCTV11$IPV4•线路34
CCTV12,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTEvaW5kZXgubTN1OA==$IPV4•线路1
CCTV12,http://sh.lnott.top:880/dx12.m3u8$IPV4•线路2
CCTV12,http://218.206.221.78:90/hls/12/index.m3u8$IPV4•线路3
CCTV12,http://go.bkpcp.top/mg/cctv12$IPV4•线路4
CCTV12,http://b.tvbox6.icu/tv/ysp.php?id=13$IPV4•线路5
CCTV12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12$IPV4•线路6
CCTV12,http://m.061899.xyz/mg/cctv12$IPV4•线路7
CCTV12,https://smt.858.qzz.io/Smart.php?id=cctv12$IPV4•线路8
CCTV12,http://120.202.94.181:9446/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路9
CCTV12,http://101.35.240.114:88/live.php?id=CCTV12$IPV4•线路10
CCTV12,http://58.57.40.22:9901/tsfile/live/1012_1.m3u8$IPV4•线路11
CCTV12,http://111.170.157.210:2087/mqlive/54ff52de8e7922ea$IPV4•线路12
CCTV12,http://gxyd.484947.xyz/PLTV/77777777/224/3221225645/index.m3u8?servicetype=3&IASHttpSessionId=OTT$IPV4•线路13
CCTV12,http://117.69.43.137:4022/rtp/238.1.78.242:7808$IPV4•线路14
CCTV12,http://14.117.233.31:8688/rtp/239.77.0.136:5146$IPV4•线路15
CCTV12,http://14.117.233.31:8688/rtp/239.77.1.109:5146$IPV4•线路16
CCTV12,http://14.117.233.31:8688/rtp/239.77.1.10:5146$IPV4•线路17
CCTV12,http://14.117.233.31:8688/rtp/239.77.1.170:5146$IPV4•线路18
CCTV12,http://171.213.234.216:8089/rtp/239.93.1.30:8124$IPV4•线路19
CCTV12,http://183.160.35.31:4022/rtp/238.1.78.242:7808$IPV4•线路20
CCTV12,http://23.237.228.134/live3/CCTV12.m3u8$IPV4•线路21
CCTV12,http://69.30.246.194/live/cctv12.m3u8$IPV4•线路22
CCTV12,http://120.211.62.180:8000/hls/12/index.m3u8$IPV4•线路23
CCTV12,http://120.238.94.10:9901/tsfile/live/1030_1.m3u8$IPV4•线路24
CCTV12,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8$IPV4•线路25
CCTV12,http://175.8.28.207:9999/tsfile/live/0012_1.m3u8$IPV4•线路26
CCTV12,https://www.wmviv.com/iptv/bc2t.php?id=cctv12$IPV4•线路27
CCTV12,http://112.27.235.94:8000/hls/13/index.m3u8$IPV4•线路28
CCTV12,https://zby.130519.xyz/PLTV/11/224/3221226103/index.m3u8$IPV4•线路29
CCTV12,https://shyd.695847.xyz/cms001/ch00000090990000001239/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12$IPV4•线路30
CCTV12,https://zby.130519.xyz/PLTV/11/224/3221226126/index.m3u8$IPV4•线路31
CCTV12,http://106.53.99.30/tv/migu.php?id=cctv12$IPV4•线路32
CCTV12,http://198.204.230.114:82/live/cctv12.m3u8?jsbt=1760967237&jsbk=b8bfc245b41d90f1a8215a787103c85a$IPV4•线路33
CCTV12,http://171.213.151.165:8188/rtp/239.93.1.30:8124$IPV4•线路34
CCTV12,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-12H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路35
CCTV12,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv12.flv$IPV4•线路36
CCTV12,http://php.cqshushu.ggff.net/jzb.php?id=cctv12&公众号【医工学习日志】$IPV4•线路37
CCTV12,http://111.43.126.240:9003/hls/25/index.m3u8$IPV4•线路38
CCTV12,https://iptv.catvod.com/live.php?id=CCTV12$IPV4•线路39
CCTV13,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTIvaW5kZXgubTN1OA==$IPV4•线路1
CCTV13,http://sh.lnott.top:880/dx13.m3u8$IPV4•线路2
CCTV13,http://218.206.221.78:90/hls/13/index.m3u8$IPV4•线路3
CCTV13,http://go.bkpcp.top/mg/cctv13$IPV4•线路4
CCTV13,http://38.75.136.137:98/gslb/dsdqpub/cctv13hd.m3u8?auth=testpub$IPV4•线路5
CCTV13,http://b.tvbox6.icu/tv/ysp.php?id=14$IPV4•线路6
CCTV13,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13$IPV4•线路7
CCTV13,http://m.061899.xyz/mg/cctv13$IPV4•线路8
CCTV13,https://smt.858.qzz.io/Smart.php?id=cctv13$IPV4•线路9
CCTV13,http://120.202.94.181:9446/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路10
CCTV13,http://148.135.93.213/live.php?id=CCTV13$IPV4•线路11
CCTV13,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8$IPV4•线路12
CCTV13,http://117.69.43.137:4022/rtp/238.1.79.35:4392$IPV4•线路13
CCTV13,http://14.117.233.31:8688/rtp/239.253.43.196:5146$IPV4•线路14
CCTV13,http://14.117.233.31:8688/rtp/239.77.0.188:5146$IPV4•线路15
CCTV13,http://171.213.234.216:8089/rtp/239.93.0.66:5140$IPV4•线路16
CCTV13,http://183.160.35.31:4022/rtp/238.1.79.35:4392$IPV4•线路17
CCTV13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8$IPV4•线路18
CCTV13,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8$IPV4•线路19
CCTV13,http://183.11.239.36:808/hls/31/index.m3u8$IPV4•线路20
CCTV13,http://120.211.62.180:8000/hls/13/index.m3u8$IPV4•线路21
CCTV13,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8$IPV4•线路22
CCTV13,http://175.8.28.207:9999/tsfile/live/0013_1.m3u8$IPV4•线路23
CCTV13,https://www.wmviv.com/iptv/bc2t.php?id=cctv13$IPV4•线路24
CCTV13,http://112.27.235.94:8000/hls/14/index.m3u8$IPV4•线路25
CCTV13,https://zby.130519.xyz/PLTV/11/224/3221226128/index.m3u8$IPV4•线路26
CCTV13,http://106.53.99.30/tv/cctv13.php$IPV4•线路27
CCTV13,http://mgsp-ws2.live.miguvideo.com:8088/envivo_x/2018/SD/cctv13/2000/index.m3u8?msisdn=202511041000488a8382a67c56456fb199072ec59858b7&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20251104100048&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=106.13.250.88&SecurityKey=20251104100048&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&encrypt=65e13b50443998a96e44c6f05a9efdfd$IPV4•线路28
CCTV13,http://cdn3.veryfast.filegear-sg.me/live/cctv13/stream.m3u8$IPV4•线路29
CCTV13,http://106.53.99.30/tv/migu.php?id=cctv13$IPV4•线路30
